fid,경도,위도,교량,터널,ROAD_RANK,alti_mean,alti_stdev,alti_min,alti_max,terrain_mean,aspect_mean,sun_mean,sun_stdev,sun_min,azi_mean,Drainage Class,label,시도,시군구,읍면동
1161,129.4256002,35.49240925,False,False,103.0,26.35065335,0.52713802,26.1593399,27.07117271,6.657923839,184.5048438,9.874759423,3.79e-05,9.874735832,239.581636,239.581636,0,울산광역시,동구,화정동
1162,126.7549172,35.10231502,False,False,102.0,23.86741257,0.0,23.86741257,23.86741257,1.37087369,151.2198792,9.906023462,3.72e-05,9.905981064,237.9612192,237.9612192,0,광주광역시,광산구,요기동
1163,129.3254588,36.02576126,False,False,104.0,30.27644548,1.408858709,29.38617325,32.05891037,1.159084269,147.3544381,9.831479368,3.69e-05,9.831439018,239.4808313,239.4808313,0,경상북도,포항시 남구,지곡동
1164,129.0993482,35.57746796,True,False,103.0,101.5923525,1.021062715,101.5619736,103.0360336,1.094426582,185.0885623,9.867895383,4.17e-05,9.867879868,239.3746654,239.3746654,0,울산광역시,울주군,상북면
1165,129.3117294,35.67363764,False,False,101.0,90.82301001,0.692171149,90.26351929,91.62623596,3.334621993,222.9568011,9.860118293,4.33e-05,9.860103607,239.4980456,239.4980456,0,경상북도,경주시,외동읍
1166,127.7878564,35.63112387,False,False,101.0,213.6360821,8.279717459,209.1969299,229.0066528,7.933801034,328.0783449,9.863554895,5e-05,9.863552094,238.5557555,238.5557555,0,경상남도,함양군,안의면
1167,127.1573823,37.07831136,False,False,103.0,60.75169575,2.111268203,57.77108383,60.92736435,4.592070698,43.40533969,9.744091988,0.0,9.744091988,238.0293298,238.0293298,0,경기도,안성시,원곡면
1168,126.7497279,37.55410921,False,False,104.0,14.41688103,0.08729224,14.4002924,14.53921127,0.349349825,205.0054168,9.703678131,0.0,9.703678131,237.7254544,237.7254544,0,인천광역시,계양구,박촌동
1169,128.4732625,36.59047731,False,False,102.0,85.62925283,1.556357967,83.42823029,85.6292572,1.789820738,107.4020075,9.784909403,5.76e-07,9.784909248,238.9062415,238.9062415,0,경상북도,예천군,호명읍
1170,127.0783933,38.09981315,False,False,101.0,54.77678045,0.016366757,54.75389481,54.78024292,0.249447884,221.846275,9.65659188,4.06e-05,9.656582832,237.8951678,237.8951678,0,경기도,연천군,연천읍
1171,129.1577939,35.630542,False,False,104.0,124.1019674,6.790842992,115.3506699,132.6307068,7.730093487,64.02202953,9.863626494,3.49e-05,9.863572121,239.406659,239.406659,0,울산광역시,울주군,두서면
1172,127.6364556,36.7757432,False,False,103.0,76.04664984,2.003980215,75.65126038,78.8529892,1.050420972,51.75140784,9.769482613,0.0,9.769482613,238.3614258,238.3614258,0,충청북도,괴산군,청안면
1173,126.7731822,35.52623102,False,False,102.0,36.08608473,2.320109039,34.18745422,40.18675613,2.564883245,307.8966896,9.872041391,3.69e-05,9.872000694,237.9290753,237.9290753,0,전북특별자치도,정읍시,소성면
1174,128.9460435,35.22256465,False,False,103.0,2.363775969,0.0,2.363775969,2.363775969,1.448861957,343.9644775,9.896411747,5.79e-07,9.896410942,239.308611,239.308611,0,부산광역시,강서구,대저1동
1175,127.4676554,36.98872304,False,False,102.0,94.63832631,0.066287267,94.60774994,94.72694397,3.428605021,261.1765374,9.751641244,5.39e-05,9.75156498,238.2359314,238.2359314,0,충청북도,음성군,대소읍
1176,127.7151497,37.34929087,False,False,102.0,100.0889731,4.062765184,96.34048462,105.9789124,5.214552804,99.33808229,9.721146917,4.09e-05,9.721094131,238.3656918,238.3656918,0,경기도,여주시,북내면
1177,126.8372221,37.53734434,False,False,102.0,12.80231011,0.170336281,12.5669775,12.85376358,0.86881638,242.2253076,9.705098152,1.78e-15,9.705098152,237.7837298,237.7837298,0,서울특별시,강서구,화곡동
1178,127.3357776,36.5994178,False,False,101.0,24.8427809,1.60839883,23.66419601,27.73466873,0.986315663,254.8910394,9.784178559,3.69e-05,9.78413868,238.1847504,238.1847504,0,충청북도,청주시 흥덕구,오송읍
1179,126.186091,36.82085211,False,False,102.0,,,,,,,,,,,,0,충청남도,태안군,소원면
1180,128.4574489,36.79151754,False,False,101.0,251.2801762,3.501474373,251.1249847,257.3425598,4.248952481,258.0811729,9.768146034,4.91e-05,9.768139839,238.8812611,238.8812611,0,경상북도,예천군,효자면
1181,129.0923069,35.58869654,False,False,104.0,124.5905896,1.139564567,122.4813232,125.2550049,1.145314234,184.9620281,9.866997758,1.32e-06,9.866997719,239.369185,239.369185,0,울산광역시,울주군,상북면
1182,127.3782735,36.47404531,False,False,104.0,41.29944159,2.601667136,38.22209549,43.31619263,7.623031262,151.8559242,9.79459312,4.2e-05,9.794535637,238.2228572,238.2228572,0,대전광역시,유성구,신동
1183,129.1083384,37.53797547,False,False,101.0,25.23981658,4.500874814,18.63266182,28.15276909,5.780713616,154.9465042,9.7050404,4.67e-05,9.70502758,239.2431583,239.2431583,0,강원특별자치도,동해시,부곡동
1184,128.1330583,36.57085267,False,False,103.0,99.10967255,0.0,99.10967255,99.10967255,1.636493802,24.53904724,9.78654846,3.81e-05,9.78651619,238.6929735,238.6929735,0,경상북도,상주시,이안면
1185,126.779381,35.31691771,False,False,103.0,47.4613463,1.636954181,45.18626785,48.60243607,8.458069976,270.5881279,9.88888226,4.52e-05,9.888818741,237.954335,237.954335,0,전라남도,장성군,장성읍
1186,127.178908,36.48671638,False,False,102.0,34.17010498,0.0,34.17010498,34.17010498,1.838240743,171.9671326,9.793518066,0.0,9.793518066,238.0945687,238.0945687,0,충청남도,공주시,송선동
1187,128.5013327,34.89911843,False,False,103.0,0.0,0.0,0.0,0.0,0.0,,9.922180176,0.0,9.922180176,239.0632385,239.0632385,0,경상남도,거제시,사등면
1188,129.3393912,35.96550335,False,False,101.0,61.31406222,8.011273429,50.77483368,67.71250916,5.682653355,21.73614076,9.836391484,1.32e-06,9.836391449,239.4937108,239.4937108,0,경상북도,포항시 남구,연일읍
1189,128.7207264,35.81816075,False,False,103.0,93.37227631,1.42e-14,93.37227631,93.37227631,8.780930519,47.57981873,9.848391352,4.54e-05,9.848381996,239.1212204,239.1212204,0,경상북도,경산시,옥산동
1190,128.8841821,37.75844093,False,False,102.0,43.95798784,6.760243041,34.89252472,46.99429321,5.65683324,161.9013757,9.686152458,0.0,9.686152458,239.0863037,239.0863037,0,강원특별자치도,강릉시,교동
1191,129.1719138,35.96664487,False,False,102.0,67.02792801,0.531076878,66.19046783,67.40419769,3.201459879,213.2298192,9.836313957,3.88e-05,9.83626461,239.389842,239.389842,0,경상북도,경주시,안강읍
1192,127.3747801,35.40633714,False,False,101.0,94.85200883,0.124595951,94.83023071,95.0268631,0.258705393,248.9927826,9.881701469,0.0,9.881701469,238.3184204,238.3184204,0,전북특별자치도,남원시,금동
1193,128.7653761,36.06922956,False,False,103.0,167.4746116,4.80983224,160.7500305,168.4988098,9.220214132,231.1336454,9.827906649,4.63e-05,9.827897072,239.1292803,239.1292803,0,경상북도,영천시,신녕면
1194,126.7553649,37.40830015,False,False,101.0,5.836324624,0.832610234,4.701188087,6.905416965,1.896829304,300.8014184,9.716134352,5.22e-05,9.716060638,237.741788,237.741788,0,경기도,시흥시,방산동
1195,126.5762737,34.71883525,False,False,103.0,18.8942755,6.410244469,18.89373016,27.95973015,5.216422344,79.28320694,9.936415784,3.69e-05,9.936388969,237.8903847,237.8903847,0,전라남도,영암군,미암면
1196,129.4123305,36.7916851,False,False,103.0,48.50544684,4.555530323,45.91427231,57.14019775,4.585303225,134.2529868,9.768133775,4.73e-05,9.768123627,239.4827484,239.4827484,0,경상북도,울진군,기성면
1197,126.8250532,33.34828157,False,False,104.0,,,,,,,,,,,,0,제주특별자치도,서귀포시,표선면
1198,126.8300445,37.699306,False,False,102.0,37.62477376,1.696695621,36.08063126,40.35686493,2.356842868,158.1810695,9.691218546,4.3e-05,9.691196442,237.765496,237.765496,0,경기도,고양시 일산동구,문봉동
1199,129.4101839,36.0988351,False,False,102.0,39.1049455,0.254386959,38.74547195,39.11923599,1.638650547,148.4464521,9.825496674,0.0,9.825496674,239.5281219,239.5281219,0,경상북도,포항시 북구,흥해읍
1200,126.7080119,36.01525622,False,False,104.0,23.32065745,10.54427447,7.477166653,32.722435,4.864541579,240.76311,9.832351637,4.63e-05,9.832285881,237.8391309,237.8391309,0,충청남도,서천군,장항읍
1201,128.9617705,35.90054412,False,False,101.0,113.9047572,2.930928682,112.8692932,117.9182968,3.378732502,304.8150505,9.841703415,0.0,9.841703415,239.264679,239.264679,0,경상북도,영천시,괴연동
1202,127.0481543,35.89334156,False,False,102.0,3.903141043,0.099955301,3.809020519,4.008608818,0.601114794,174.4163946,9.842297554,0.0,9.842297554,238.0664978,238.0664978,0,전북특별자치도,완주군,삼례읍
1203,128.3208193,36.61988458,False,False,103.0,94.77205658,0.0,94.77205658,94.77205658,2.818797588,79.71479797,9.782489683,6.12e-07,9.782488823,238.8080931,238.8080931,0,경상북도,예천군,개포면
1204,127.2428683,34.81102172,False,False,104.0,20.96056483,2.686283212,18.0346241,24.96336937,2.143158263,209.5372482,9.92915439,3.96e-05,9.929085732,238.2954757,238.2954757,0,전라남도,보성군,조성면
1205,128.6918087,36.55914844,False,False,103.0,121.424829,0.700788067,120.4695358,121.6886902,4.731604135,194.3694834,9.787538822,3.98e-05,9.787470818,239.0461848,239.0461848,0,경상북도,안동시,옥동
1206,128.5558685,37.5811198,False,False,102.0,512.4563424,4.704787418,508.0419006,517.4345703,7.336340889,207.8288561,9.701353135,4.33e-05,9.701334,238.887802,238.887802,0,강원특별자치도,평창군,진부면
1207,127.0660559,37.73668228,False,False,103.0,58.14406974,0.781934436,58.10063553,59.2490387,5.805929768,185.0205461,9.688002969,4.86e-07,9.688002586,237.9160267,237.9160267,0,경기도,의정부시,신곡동
1208,126.9653173,37.84948165,False,False,104.0,115.3690037,6.462272201,106.5072861,117.6032562,3.553480245,200.2000283,9.678298964,3.94e-05,9.678253174,237.8414061,237.8414061,0,경기도,양주시,광적면
1209,128.9622813,35.09510145,False,False,101.0,4.30496764,1.736537331,2.585397243,6.93274641,2.382793576,250.8580633,9.906580944,4.61e-05,9.906573296,239.3289588,239.3289588,0,부산광역시,사하구,신평동
1210,126.6387592,37.44123293,False,False,102.0,4.929190435,0.378479515,4.394423008,4.951934338,0.809398207,209.4995981,9.713298943,4.58e-05,9.713287354,237.6631611,237.6631611,0,인천광역시,미추홀구,학익동
1211,126.8850531,35.26277607,False,False,101.0,37.50439072,0.0,37.50439072,37.50439072,2.791670561,145.0431671,9.893196697,4.01e-05,9.893176079,238.0261425,238.0261425,0,전라남도,담양군,대전면
1212,126.5774739,35.28906692,False,False,103.0,33.18398277,1.551325388,31.05032539,35.41767502,1.738085599,44.787108,9.891095161,0.0,9.891095161,237.8301392,237.8301392,0,전라남도,영광군,대마면
1213,126.6339459,37.22542494,False,False,103.0,0.0,0.0,0.0,0.0,0.0,,9.731664172,4.85e-05,9.731595993,237.6791782,237.6791782,0,경기도,안산시 단원구,선감동
1214,127.100138,37.61419705,False,False,103.0,27.48764543,1.05999479,26.42809296,28.54808235,1.154076346,267.1175524,9.698516846,0.0,9.698516846,237.947998,237.947998,0,서울특별시,중랑구,신내동
1215,127.4065242,36.8277636,False,False,102.0,134.5526232,9.766677833,120.7510452,135.093399,5.326168358,166.1912246,9.765115585,4.71e-05,9.765106201,238.2102945,238.2102945,0,충청북도,진천군,진천읍
1216,129.3254355,36.06052097,False,False,102.0,72.65094011,15.62299641,49.05927658,77.32238007,9.654418074,28.32678532,9.828636834,1.16e-06,9.828635216,239.4785055,239.4785055,0,경상북도,포항시 북구,흥해읍
1217,128.3394214,36.04764382,False,False,104.0,58.52791449,0.20792937,58.49502182,58.82012558,0.667538237,20.49110524,9.829679509,3.96e-05,9.829657555,238.8651306,238.8651306,0,경상북도,칠곡군,북삼읍
1218,127.1480029,35.42782907,False,False,104.0,123.0463526,3.266981017,118.9289932,125.1424637,3.980725049,266.3669019,9.879964527,3.61e-05,9.879925728,238.1743472,238.1743472,0,전북특별자치도,순창군,인계면
1219,127.2323971,36.76844385,True,False,103.0,76.34891698,0.586467723,75.52206421,76.41374969,1.161882711,139.4872603,9.770102501,0.0,9.770102501,238.1040649,238.1040649,0,충청남도,천안시 동남구,목천읍
1220,127.2534386,36.36666111,False,False,102.0,129.9063307,4.079064983,124.166893,130.4863281,8.025989002,122.6330831,9.803467193,3.92e-05,9.803421974,238.1530246,238.1530246,0,충청남도,공주시,반포면
1221,126.7789097,37.31226771,False,False,103.0,6.892164643,0.39596661,6.431266785,7.391070366,3.050607941,223.6138873,9.724279978,3.83e-05,9.724251747,237.7652935,237.7652935,0,경기도,안산시 단원구,목내동
1222,128.4923782,35.8573277,False,False,103.0,31.00862728,2.063107587,28.22753334,31.20532608,2.824091293,125.6908391,9.845204322,4.19e-05,9.8452034,238.9761878,238.9761878,0,대구광역시,달서구,신당동
1223,127.5255484,37.3411011,False,False,104.0,49.68505338,2.639688946,45.65742493,51.62512589,3.12244618,217.8724332,9.721843719,0.0,9.721843719,238.2445784,238.2445784,0,경기도,여주시,흥천면
1224,127.4791043,35.63319078,False,False,101.0,630.2770871,11.7826473,622.2767334,646.8860474,16.55267021,79.05320794,9.863389914,4.46e-05,9.863378525,238.3624081,238.3624081,0,전북특별자치도,장수군,장수읍
1225,128.5722818,35.21917624,False,False,103.0,33.39855884,0.257907434,33.397789,33.76329422,1.591952934,97.66928228,9.896677965,4.13e-05,9.896677017,239.0789364,239.0789364,0,경상남도,창원시 마산회원구,회원동
1226,126.5267894,35.78746559,False,False,102.0,0.114437279,0.238938708,-0.189021781,0.318798423,0.320208408,86.59129822,9.850908397,9.61e-07,9.850907326,237.7468677,237.7468677,0,,,
1227,128.7002068,35.8316441,True,False,104.0,77.84305117,2.930802721,74.39285278,80.13986206,3.577154836,17.74241979,9.847314987,3.91e-05,9.84726429,239.1076043,239.1076043,0,대구광역시,수성구,노변동
1228,127.6418078,35.87120918,False,False,101.0,395.2242432,0.0,395.2242432,395.2242432,3.38785553,346.8994751,9.844072953,5.09e-05,9.844069481,238.4427831,238.4427831,0,전북특별자치도,무주군,안성면
1229,126.647758,37.42113031,False,False,101.0,29.28943487,8.990701435,16.65416718,30.709095,5.892943877,318.7398915,9.715038961,4.93e-05,9.714969635,237.6709501,237.6709501,0,인천광역시,연수구,옥련동
1230,128.754637,35.80654104,False,False,104.0,110.8585358,3.744049014,105.5640945,110.9270782,3.827421521,353.2493589,9.849363364,6.49e-07,9.849363327,239.1431238,239.1431238,0,경상북도,경산시,사동
1231,126.4912353,37.50072954,False,False,104.0,0.0,0.0,0.0,0.0,0.0,,9.708235493,1.19e-06,9.708233833,237.5620172,237.5620172,0,인천광역시,중구,운서동
1232,127.0833059,37.89797115,False,False,101.0,105.4192284,0.640377757,104.9159393,106.1721344,4.359029993,227.2249084,9.674091397,5.17e-05,9.674086571,237.9143748,237.9143748,0,경기도,동두천시,광암동
1233,127.2087788,37.23445255,False,False,102.0,86.90331796,3.120462681,84.45966339,92.01982117,3.057465653,54.93593642,9.730899811,1.78e-15,9.730899811,238.0494502,238.0494502,0,경기도,용인시 처인구,김량장동
1234,128.9978327,35.31846073,False,False,104.0,8.276904758,0.459720653,7.708341599,8.592217445,0.277240387,124.4858123,9.888737679,0.0,9.888737679,239.3323975,239.3323975,0,경상남도,양산시,물금읍
1235,126.9436372,35.23899717,False,False,102.0,63.83226978,3.589460129,62.74544907,68.79082489,5.704845268,124.0523611,9.895100594,0.0,9.895100594,238.0653575,238.0653575,0,전라남도,담양군,고서면
1236,127.254658,36.7357534,False,False,104.0,77.94950281,3.623226775,71.8595047,81.86489868,2.84717702,177.6324371,9.772810936,0.0,9.772810936,238.1212616,238.1212616,0,충청남도,천안시 동남구,성남면
1237,126.8169498,37.49013303,False,False,101.0,42.22596721,5.244143097,34.09210968,45.08733368,3.493040209,188.8080582,9.709129852,4.39e-05,9.709112167,237.7745994,237.7745994,0,경기도,부천시 원미구,역곡동
1238,127.1907698,37.64982682,False,False,101.0,45.95607254,0.903457455,44.64410019,47.14516449,1.235053304,253.5991793,9.695479393,0.0,9.695479393,238.0038147,238.0038147,0,경기도,남양주시,진건읍
1239,127.4967935,37.0148709,True,False,102.0,98.58718021,0.349054779,98.19756317,99.16189575,0.658164587,126.9768855,9.749440144,5.32e-05,9.749364853,238.2524719,238.2524719,0,충청북도,음성군,삼성면
1240,128.5241926,35.85718892,False,False,103.0,46.88899231,0.0,46.88899231,46.88899231,1.510404587,184.3755951,9.845225766,4.79e-07,9.845225334,238.9958621,238.9958621,0,대구광역시,달서구,용산동
1241,127.072752,37.27263545,False,False,102.0,51.11303498,2.465082216,47.64307785,51.44868088,1.940043628,262.1526625,9.727648735,0.0,9.727648735,237.9584351,237.9584351,0,경기도,용인시 기흥구,영덕동
1242,128.3697534,36.04709693,False,False,102.0,35.563933,0.979285788,34.71207047,36.65587234,1.921549471,198.5591863,9.829747952,5.11e-05,9.829675674,238.8839405,238.8839405,0,경상북도,칠곡군,약목면
1243,126.6108691,37.66427807,False,False,102.0,8.536847397,0.503651009,8.432774544,9.241473198,1.147143215,161.8388348,9.694246429,3.77e-05,9.694185257,237.6260699,237.6260699,0,경기도,김포시,대곶면
1244,126.3664281,34.74700419,False,False,102.0,6.013365455,0.572507268,5.20958519,6.11066103,0.894742784,295.6643463,9.93418312,4.93e-05,9.934179306,237.756227,237.756227,0,전라남도,영암군,삼호읍
1245,127.086225,38.12179394,False,False,101.0,74.26964341,3.123584345,69.76870728,75.95162201,3.463825118,266.6468246,9.654697418,0.0,9.654697418,237.8986228,237.8986228,0,경기도,연천군,연천읍
1246,126.7597038,35.55080804,False,False,103.0,29.72158596,2.68028494,25.93327522,29.85025787,0.053130962,60.89897557,9.870043755,0.0,9.870043755,237.9180908,237.9180908,0,전북특별자치도,고창군,성내면
